"","user_lat","user_long","freq"
"2616",61.584292,-149.104787,1
"2617",61.75,27.83333,1
"2618",62,-7,1
"2619",62,10,3
"2620",62,15,9
"2621",62.1833,-6.7333,1
"2622",62.2833,-6.6667,1
"2623",62.52495,15.65904,1
"2624",63,27.5,1
"2625",63.44582,10.90093,19
"2626",63.68336,147.14014,1
"2627",63.85,-21.3667,1
"2628",64,26,1
"2629",64.00028,-150.00028,2
"2630",64.13548,-21.89541,2
"2631",65,-18,15
"2632",65.3,25.61667,1
"2633",69.12806,15.8575,1
"2634",69.65,18.9,3
"2635",70.23952,22.35136,1
"2636",72,-40,1
